ipeds_id,academic_year,data_source,tuition_in_state,tuition_out_state,required_fees,tuition_fees_in_state,tuition_fees_out_state,room_board_on_campus,room_board_off_campus,books_supplies,personal_expenses,transportation,has_tuition_data,has_fees_data,data_completeness_score,validation_issues,validation_status
243443,2023-24,IC2023_AY,6360,6360,2500,8860,8860,9200,7500,10000,7500,7500,TRUE,TRUE,100,,clean
243498,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
243568,2023-24,IC2023_AY,6442,6442,700,7142,7142,,,9000,7500,7500,TRUE,TRUE,80,,clean
243577,2023-24,IC2023_AY,9810,9810,2448,12258,12258,10635,7868,12393,7868,7868,TRUE,TRUE,100,,clean
243586,2023-24,IC2023_AY,6238,6238,3512,9750,9750,,,8038,5278,7974,TRUE,TRUE,80,,clean
243601,2023-24,IC2023_AY,6920,6920,1700,8620,8620,,,8000,4800,4800,TRUE,TRUE,80,,clean
243638,2023-24,IC2023_AY,5050,5050,1600,6650,6650,4263,1500,3000,3180,3000,TRUE,TRUE,100,,clean
243647,2023-24,IC2023_AY,3730,3730,2400,6130,6130,3381,2200,3700,3000,3000,TRUE,TRUE,100,,clean
243665,2023-24,IC2023_AY,5612,5612,1750,7362,7362,10650,3140,11374,3432,3432,TRUE,TRUE,100,,clean
243744,2023-24,IC2023_AY,62484,62484,825,63309,63309,19922,4602,18619,3777,3348,TRUE,TRUE,100,,clean
243780,2023-24,IC2023_AY,9992,9992,1030,11022,11022,11650,2210,12390,2210,4140,TRUE,TRUE,100,,clean
243823,2023-24,IC2023_AY,17457,17457,800,18257,18257,,,12672,11238,11238,TRUE,TRUE,80,,clean
243832,2023-24,IC2023_AY,7050,7050,1500,8550,8550,,,10320,2380,2140,TRUE,TRUE,80,,clean
243841,2023-24,IC2023_AY,8060,8060,2964,11024,11024,,,6250,1752,2552,TRUE,TRUE,80,,clean
244233,2023-24,IC2023_AY,18615,18615,1231,19846,19846,,,14252,7028,8727,TRUE,TRUE,80,,clean
244437,2023-24,IC2023_AY,2960,2960,2000,4960,4960,,,14871,6593,6593,TRUE,TRUE,80,,clean
244446,2023-24,IC2023_AY,3188,3188,1264,4452,4452,,,20175,5389,5389,TRUE,TRUE,80,,clean
245625,2023-24,IC2023_AY,5310,5610,400,5710,6010,,,8000,4000,7000,TRUE,TRUE,80,,clean
245652,2023-24,IC2023_AY,38946,38946,410,39356,39356,15468,1000,13000,1000,500,TRUE,TRUE,100,,clean
245777,2023-24,IC2023_AY,8600,8600,300,8900,8900,4600,6000,16700,8000,12800,TRUE,TRUE,100,,clean
245838,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
245847,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
245865,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
245883,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
245892,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
245953,2023-24,IC2023_AY,19896,19896,1650,21546,21546,9064,2970,8427,2970,2970,TRUE,TRUE,100,,clean
246354,2023-24,IC2023_AY,3412,6892,500,3912,7392,,,11512,5160,5160,TRUE,TRUE,80,,clean
246789,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
246813,2023-24,IC2023_AY,3172,3172,900,4072,4072,,,12056,5940,5940,TRUE,TRUE,80,,clean
247065,2023-24,IC2023_AY,13295,13295,2000,15295,15295,,,13896,7695,5175,TRUE,TRUE,80,,clean
247153,2023-24,IC2023_AY,32160,32160,0,32160,32160,,,12833,18786,9941,TRUE,TRUE,80,,clean
247162,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
247603,2023-24,IC2023_AY,5544,7272,1481,7025,8753,,,5342,5920,5920,TRUE,TRUE,80,,clean
247649,2023-24,IC2023_AY,64290,64290,1400,65690,65690,14310,4100,14310,4100,4100,TRUE,TRUE,100,,clean
247773,2023-24,IC2023_AY,8600,8600,300,8900,8900,5000,6000,15600,8000,9800,TRUE,TRUE,100,,clean
247834,2023-24,IC2023_AY,1864,3514,2190,4054,5704,9720,6858,15210,6858,6858,TRUE,TRUE,100,,clean
247940,2023-24,IC2023_AY,4656,4656,1228,5884,5884,,,8540,3490,3490,TRUE,TRUE,80,,clean
248934,2023-24,IC2023_AY,18484,18484,900,19384,19384,,,10440,3864,3864,TRUE,TRUE,80,,clean
249609,2023-24,IC2023_AY,13955,13955,1034,14989,14989,,,13950,6075,2500,TRUE,TRUE,80,,clean
250027,2023-24,IC2023_AY,11470,11470,975,12445,12445,,,3240,900,1560,TRUE,TRUE,80,,clean
250285,2023-24,IC2023_AY,16757,16757,1000,17757,17757,,,10556,9191,6132,TRUE,TRUE,80,,clean
250744,2023-24,IC2023_AY,32160,32160,0,32160,32160,,,13778,19939,10517,TRUE,TRUE,80,,clean
251260,2023-24,IC2023_AY,4980,4980,1550,6530,6530,6000,5500,7600,5500,5500,TRUE,TRUE,100,,clean
251312,2023-24,IC2023_AY,18238,18238,1500,19738,19738,,,8925,7914,5541,TRUE,TRUE,80,,clean
260372,2023-24,IC2023_AY,6030,6030,1000,7030,7030,,,8860,1340,1186,TRUE,TRUE,80,,clean
260789,2023-24,IC2023_AY,14804,14804,1123,15927,15927,,,15736,4193,3605,TRUE,TRUE,80,,clean
260813,2023-24,IC2023_AY,20590,20590,2310,22900,22900,,,17955,6207,6207,TRUE,TRUE,80,,clean
260992,2023-24,IC2023_AY,18475,18475,1548,20023,20023,,,8100,3160,7208,TRUE,TRUE,80,,clean
262031,2023-24,IC2023_AY,3000,4344,1100,4100,5444,,,13635,4302,5454,TRUE,TRUE,80,,clean
262086,2023-24,IC2023_AY,12520,12520,936,13456,13456,,,17272,5504,4640,TRUE,TRUE,80,,clean
262129,2023-24,IC2023_AY,6916,6916,1200,8116,8116,13805,3270,23197,3270,3270,TRUE,TRUE,100,,clean
262165,2023-24,IC2023_AY,13600,13600,700,14300,14300,8500,1800,8500,1800,1800,TRUE,TRUE,100,,clean
363633,2023-24,IC2023_AY,1202,1634,1554,2756,3188,,,5488,4424,3608,TRUE,TRUE,80,,clean
363712,2023-24,IC2023_AY,9300,9300,0,9300,9300,9500,500,,,,TRUE,TRUE,80,,clean
363907,2023-24,IC2023_AY,5966,5966,1650,7616,7616,,,7953,1958,1958,TRUE,TRUE,80,,clean
363916,2023-24,IC2023_AY,5966,5966,1650,7616,7616,,,7953,1958,1958,TRUE,TRUE,80,,clean
363934,2023-24,IC2023_AY,19430,19430,0,19430,19430,11950,3642,13591,4997,4997,TRUE,TRUE,100,,clean
364016,2023-24,IC2023_AY,2358,2358,1464,3822,3822,,,10872,11304,11304,TRUE,TRUE,80,,clean
364025,2023-24,IC2023_AY,2358,2358,1104,3462,3462,10440,11304,10872,11304,10872,TRUE,TRUE,100,,clean
366003,2023-24,IC2023_AY,7380,7380,600,7980,7980,,,10443,6738,4721,TRUE,TRUE,80,,clean
366252,2023-24,IC2023_AY,17940,17940,1549,19489,19489,12314,3468,12314,3468,3468,TRUE,TRUE,100,,clean
366261,2023-24,IC2023_AY,15313,15313,,15313,15313,,,22400,17280,6372,TRUE,FALSE,60,,clean
366340,2023-24,IC2023_AY,3610,3610,1300,4910,4910,,,7880,6970,6470,TRUE,TRUE,80,,clean
366368,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
366395,2023-24,IC2023_AY,6440,6440,1500,7940,7940,,,10393,3700,3418,TRUE,TRUE,80,,clean
366401,2023-24,IC2023_AY,1168,1168,1152,2320,2320,,,23076,5868,5292,TRUE,TRUE,80,,clean
366465,2023-24,IC2023_AY,3170,3170,1323,4493,4493,,,11854,5304,5304,TRUE,TRUE,80,,clean
366535,2023-24,IC2023_AY,20476,20476,0,20476,20476,,,8685,5236,4965,TRUE,TRUE,80,,clean
366553,2023-24,IC2023_AY,14742,14742,,14742,14742,,,11799,4887,4887,TRUE,FALSE,60,,clean
366571,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
366711,2023-24,IC2023_AY,7739,7739,1018,8757,8757,14152,3714,20254,6290,5378,TRUE,TRUE,100,,clean
367103,2023-24,IC2023_AY,10970,10970,1800,12770,12770,,,8000,3200,3200,TRUE,TRUE,80,,clean
367361,2023-24,IC2023_AY,10970,10970,2000,12970,12970,,,8000,3200,3200,TRUE,TRUE,80,,clean
367459,2023-24,IC2023_AY,2982,4566,1240,4222,5806,,,10800,4742,4427,TRUE,TRUE,80,,clean
367884,2023-24,IC2023_AY,15580,15580,1200,16780,16780,,,12000,4600,4600,TRUE,TRUE,80,,clean
367954,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
367972,2023-24,IC2023_AY,11670,11670,425,12095,12095,,,20210,8400,8400,TRUE,TRUE,80,,clean
368452,2023-24,IC2023_AY,20350,20350,700,21050,21050,,,5400,4400,4400,TRUE,TRUE,80,,clean
368911,2023-24,IC2023_AY,3172,3172,1975,5147,5147,,,8931,12609,8892,TRUE,TRUE,80,,clean
369002,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
369455,2023-24,IC2023_AY,24800,24800,1495,26295,26295,,,8400,4200,4200,TRUE,TRUE,80,,clean
369516,2023-24,IC2023_AY,15868,15868,1546,17414,17414,,,6174,3038,3038,TRUE,TRUE,80,,clean
369659,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
372329,2023-24,IC2023_AY,15320,15320,0,15320,15320,,,14480,1480,1480,TRUE,TRUE,80,,clean
372921,2023-24,IC2023_AY,14929,14929,1319,16248,16248,,,15840,6840,5985,TRUE,TRUE,80,,clean
374024,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
375230,2023-24,IC2023_AY,11500,11500,200,11700,11700,,,8000,500,500,TRUE,TRUE,80,,clean
375416,2023-24,IC2023_AY,16254,16254,0,16254,16254,,,8674,4983,4425,TRUE,TRUE,80,,clean
376224,2023-24,IC2023_AY,12900,12900,1174,14074,14074,,,2847,2734,4443,TRUE,TRUE,80,,clean
376330,2023-24,IC2023_AY,12226,12226,250,12476,12476,,,2200,500,500,TRUE,TRUE,80,,clean
376695,2023-24,IC2023_AY,6840,6840,2175,9015,9015,3000,3658,10150,6027,5250,TRUE,TRUE,100,,clean
377111,2023-24,IC2023_AY,19341,19341,0,19341,19341,,,8543,5873,5367,TRUE,TRUE,80,,clean
377449,2023-24,IC2023_AY,16637,16637,3200,19837,19837,,,10556,9191,6132,TRUE,TRUE,80,,clean
377458,2023-24,IC2023_AY,16637,16637,3200,19837,19837,,,10556,9191,6132,TRUE,TRUE,80,,clean
377546,2023-24,IC2023_AY,18100,18100,680,18780,18780,,,15888,3560,3440,TRUE,TRUE,80,,clean
377555,2023-24,IC2023_AY,12559,12559,900,13459,13459,17115,4110,17115,4110,4110,TRUE,TRUE,100,,clean
377564,2023-24,IC2023_AY,12817,12817,900,13717,13717,15948,3582,15948,3582,3582,TRUE,TRUE,100,,clean
378576,2023-24,IC2023_AY,10732,10732,910,11642,11642,,,22302,21000,16632,TRUE,TRUE,80,,clean
380359,2023-24,IC2023_AY,3320,3320,700,4020,4020,,,7820,3402,3402,TRUE,TRUE,80,,clean
380368,2023-24,IC2023_AY,5999,5999,1200,7199,7199,8924,6062,8924,6062,4250,TRUE,TRUE,100,,clean
380377,2023-24,IC2023_AY,3969,3969,1032,5001,5001,5500,3462,17952,3735,3462,TRUE,TRUE,100,,clean
380438,2023-24,IC2023_AY,16491,16491,,16491,16491,,,11100,9840,5055,TRUE,FALSE,60,,clean
381352,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
381459,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
381732,2023-24,IC2023_AY,12206,12206,1306,13512,13512,,,26952,14772,16644,TRUE,TRUE,80,,clean
382911,2023-24,IC2023_AY,2766,4626,1690,4456,6316,5837,4627,6858,6588,4054,TRUE,TRUE,100,,clean
382957,2023-24,IC2023_AY,14986,14986,1303,16289,16289,,,13050,7200,3555,TRUE,TRUE,80,,clean
383020,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
383190,2023-24,IC2023_AY,3204,3204,1350,4554,4554,8248,3986,13720,5230,5230,TRUE,TRUE,100,,clean
383996,2023-24,IC2023_AY,1372,1804,950,2322,2754,,,7498,4498,4498,TRUE,TRUE,80,,clean
384254,2023-24,IC2023_AY,49230,49230,1000,50230,50230,14842,6070,14842,4570,2544,TRUE,TRUE,100,,clean
384306,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
384333,2023-24,IC2023_AY,2358,2358,1464,3822,3822,,,10872,11304,10872,TRUE,TRUE,80,,clean
384342,2023-24,IC2023_AY,5460,10440,900,6360,11340,,,10030,3666,3666,TRUE,TRUE,80,,clean
384412,2023-24,IC2023_AY,6660,6660,500,7160,7160,,,11360,5800,5800,TRUE,TRUE,80,,clean
384421,2023-24,IC2023_AY,12700,12700,300,13000,13000,3600,6000,,,,TRUE,TRUE,80,,clean
385415,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
385503,2023-24,IC2023_AY,14444,14444,1252,15696,15696,,,8500,7650,4680,TRUE,TRUE,80,,clean
385619,2023-24,IC2023_AY,20768,20768,2000,22768,22768,,,9596,9596,5768,TRUE,TRUE,80,,clean
386153,2023-24,IC2023_AY,11500,11500,300,11800,11800,,,16700,8000,12800,TRUE,TRUE,80,,clean
386472,2023-24,IC2023_AY,13420,13420,,13420,13420,,,8928,6066,3033,TRUE,FALSE,60,,clean
388520,2023-24,IC2023_AY,7475,7475,975,8450,8450,4000,500,10728,2248,2248,TRUE,TRUE,100,,clean
392354,2023-24,IC2023_AY,8750,8750,3200,11950,11950,,,24000,2300,650,TRUE,TRUE,80,,clean
395362,2023-24,IC2023_AY,1114,1114,938,2052,2052,,,19431,4428,3609,TRUE,TRUE,80,,clean
399212,2023-24,IC2023_AY,1164,1164,1500,2664,2664,,,19431,6444,5625,TRUE,TRUE,80,,clean
399869,2023-24,IC2023_AY,20515,20515,1440,21955,21955,,,15336,4232,3800,TRUE,TRUE,80,,clean
399911,2023-24,IC2023_AY,37450,37450,938,38388,38388,13892,2784,20232,4648,5360,TRUE,TRUE,100,,clean
400558,2023-24,IC2023_AY,7130,7130,1193,8323,8323,,,16000,6000,7000,TRUE,TRUE,80,,clean
401223,2023-24,IC2023_AY,6920,6920,600,7520,7520,,,9081,5904,4113,TRUE,TRUE,80,,clean
401250,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
403469,2023-24,IC2023_AY,4390,10270,1460,5850,11730,,,7338,9852,9852,TRUE,TRUE,80,,clean
403478,2023-24,IC2023_AY,4390,10270,1460,5850,11730,,,7338,9852,9852,TRUE,TRUE,80,,clean
403487,2023-24,IC2023_AY,4390,10270,1460,5850,11730,,,7338,9852,9852,TRUE,TRUE,80,,clean
404222,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
404338,2023-24,IC2023_AY,13680,13680,,13680,13680,,,8000,3000,3000,TRUE,FALSE,60,,clean
404426,2023-24,IC2023_AY,2712,3254,1052,3764,4306,,,11990,6088,6088,TRUE,TRUE,80,,clean
405058,2023-24,IC2023_AY,8640,8640,300,8940,8940,2940,6000,16700,8000,12800,TRUE,TRUE,100,,clean
405854,2023-24,IC2023_AY,21850,21850,300,22150,22150,2700,3000,19000,3000,4800,TRUE,TRUE,100,,clean
405872,2023-24,IC2023_AY,4128,7188,1500,5628,8688,,,5500,3000,2000,TRUE,TRUE,80,,clean
406024,2023-24,IC2023_AY,16400,16400,1350,17750,17750,,,15660,3699,3699,TRUE,TRUE,80,,clean
406033,2023-24,IC2023_AY,16400,16400,1350,17750,17750,,,15660,3699,3699,TRUE,TRUE,80,,clean
406547,2023-24,IC2023_AY,18240,18240,923,19163,19163,,,14252,7028,4715,TRUE,TRUE,80,,clean
407610,2023-24,IC2023_AY,6555,6555,325,6880,6880,,,18050,1400,1350,TRUE,TRUE,80,,clean
407629,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
408844,2023-24,IC2023_AY,16088,16088,200,16288,16288,,,14337,5700,9719,TRUE,TRUE,80,,clean
409254,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
409315,2023-24,IC2023_AY,4920,5220,1600,6520,6820,,,8388,2400,2400,TRUE,TRUE,80,,clean
409616,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
409698,2023-24,IC2023_AY,7437,7437,864,8301,8301,16413,4005,20923,6931,5562,TRUE,TRUE,100,,clean
411754,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
412599,2023-24,IC2023_AY,20047,20047,0,20047,20047,,,8497,4995,4401,TRUE,TRUE,80,,clean
413413,2023-24,IC2023_AY,14436,14436,422,14858,14858,,,6870,1092,1092,TRUE,TRUE,80,,clean
413617,2023-24,IC2023_AY,6200,6200,812,7012,7012,,,8262,3624,3624,TRUE,TRUE,80,,clean
413626,2023-24,IC2023_AY,4148,4148,1560,5708,5708,,,8500,7400,5500,TRUE,TRUE,80,,clean
414461,2023-24,IC2023_AY,11394,11394,400,11794,11794,,,10000,4950,4950,TRUE,TRUE,80,,clean
414595,2023-24,IC2023_AY,11234,11234,1018,12252,12252,,,21557,25547,13839,TRUE,TRUE,80,,clean
414878,2023-24,IC2023_AY,9576,9576,900,10476,10476,,,13560,2750,2750,TRUE,TRUE,80,,clean
414911,2023-24,IC2023_AY,6990,9360,2000,8990,11360,,,5000,1500,3300,TRUE,TRUE,80,,clean
414966,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
416801,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
417327,2023-24,IC2023_AY,18615,18615,1231,19846,19846,,,14252,7028,8727,TRUE,TRUE,80,,clean
417734,2023-24,IC2023_AY,11691,11691,1971,13662,13662,,,11644,8289,9129,TRUE,TRUE,80,,clean
417752,2023-24,IC2023_AY,11200,11200,1500,12700,12700,12635,4546,19235,4546,2511,TRUE,TRUE,100,,clean
417886,2023-24,IC2023_AY,18571,18571,,18571,18571,,,8700,6000,9300,TRUE,FALSE,60,,clean
417910,2023-24,IC2023_AY,20230,20230,0,20230,20230,,,17484,10416,10416,TRUE,TRUE,80,,clean
418126,2023-24,IC2023_AY,14235,14235,2025,16260,16260,,,14000,1600,1945,TRUE,TRUE,80,,clean
418223,2023-24,IC2023_AY,15600,15600,1800,17400,17400,,,8169,2979,2979,TRUE,TRUE,80,,clean
418782,2023-24,IC2023_AY,8895,8895,300,9195,9195,,,6000,3750,3750,TRUE,TRUE,80,,clean
419031,2023-24,IC2023_AY,4400,4400,3125,7525,7525,,,9600,925,850,TRUE,TRUE,80,,clean
419183,2023-24,IC2023_AY,9895,9895,500,10395,10395,,,19210,835,835,TRUE,TRUE,80,,clean
419341,2023-24,IC2023_AY,14575,14575,1705,16280,16280,,,12960,5805,4158,TRUE,TRUE,80,,clean
419703,2023-24,IC2023_AY,8895,8895,300,9195,9195,,,6000,3750,3750,TRUE,TRUE,80,,clean
419712,2023-24,IC2023_AY,8895,8895,300,9195,9195,,,6000,3750,3750,TRUE,TRUE,80,,clean
419721,2023-24,IC2023_AY,8895,8895,300,9195,9195,,,6000,3750,3750,TRUE,TRUE,80,,clean
420024,2023-24,IC2023_AY,16637,16637,3200,19837,19837,,,9265,8379,5614,TRUE,TRUE,80,,clean
420042,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
420246,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
420325,2023-24,IC2023_AY,9200,9200,300,9500,9500,5100,6000,16250,8000,9800,TRUE,TRUE,100,,clean
420398,2023-24,IC2023_AY,3412,6892,500,3912,7392,,,11512,5160,5160,TRUE,TRUE,80,,clean
420431,2023-24,IC2023_AY,3201,3201,916,4117,4117,,,27694,4300,4300,TRUE,TRUE,80,,clean
420440,2023-24,IC2023_AY,3866,3866,1400,5266,5266,11190,3827,17534,6206,3827,TRUE,TRUE,100,,clean
420538,2023-24,IC2023_AY,3168,3168,1600,4768,4768,,,14762,1604,6634,TRUE,TRUE,80,,clean
420556,2023-24,IC2023_AY,5544,5544,1200,6744,6744,7341,5145,13923,5145,5145,TRUE,TRUE,100,,clean
420705,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
420723,2023-24,IC2023_AY,4680,4680,1224,5904,5904,,,11055,2438,1642,TRUE,TRUE,80,,clean
421708,2023-24,IC2023_AY,24853,24853,,24853,24853,,,11844,10503,7037,TRUE,FALSE,60,,clean
421841,2023-24,IC2023_AY,37200,37200,300,37500,37500,,,22400,5482,5482,TRUE,TRUE,80,,clean
421878,2023-24,IC2023_AY,18947,18947,1000,19947,19947,,,12200,3650,3650,TRUE,TRUE,80,,clean
423643,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
423652,2023-24,IC2023_AY,5400,5400,765,6165,6165,,,9144,4968,4968,TRUE,TRUE,80,,clean
425986,2023-24,IC2023_AY,16052,16052,2325,18377,18377,,,8676,3780,3780,TRUE,TRUE,80,,clean
426314,2023-24,IC2023_AY,11665,11665,1600,13265,13265,,,10160,5196,5196,TRUE,TRUE,80,,clean
427973,2023-24,IC2023_AY,16757,16757,1000,17757,17757,,,10556,9191,6132,TRUE,TRUE,80,,clean
427982,2023-24,IC2023_AY,16637,16637,3200,19837,19837,,,10556,9191,6132,TRUE,TRUE,80,,clean
428000,2023-24,IC2023_AY,19400,19400,5000,24400,24400,,,32400,10000,8000,TRUE,TRUE,80,,clean
428170,2023-24,IC2023_AY,23584,23584,2000,25584,25584,,,8792,5384,5384,TRUE,TRUE,80,,clean
428259,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
428392,2023-24,IC2023_AY,4857,4857,1500,6357,6357,,,13893,3999,3999,TRUE,TRUE,80,,clean
429085,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
429094,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
429128,2023-24,IC2023_AY,7608,7608,995,8603,8603,,,7165,3585,3135,TRUE,TRUE,80,,clean
430184,2023-24,IC2023_AY,13920,13920,675,14595,14595,,,9438,1125,1125,TRUE,TRUE,80,,clean
430670,2023-24,IC2023_AY,9489,9489,1772,11261,11261,,,6300,1080,1080,TRUE,TRUE,80,,clean
430704,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
430883,2023-24,IC2023_AY,13335,13335,,13335,13335,,,17250,8299,4792,TRUE,FALSE,60,,clean
430935,2023-24,IC2023_AY,7195,7195,360,7555,7555,,,2900,1370,960,TRUE,TRUE,80,,clean
431600,2023-24,IC2023_AY,16190,16190,2495,18685,18685,6916,5200,13768,7390,7390,TRUE,TRUE,100,,clean
431983,2023-24,IC2023_AY,9400,9400,300,9700,9700,4800,6000,16700,8000,12800,TRUE,TRUE,100,,clean
432348,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
432384,2023-24,IC2023_AY,14804,14804,1123,15927,15927,,,15736,4193,3605,TRUE,TRUE,80,,clean
432524,2023-24,IC2023_AY,30280,30280,3200,33480,33480,14200,5250,14200,5250,5250,TRUE,TRUE,100,,clean
433004,2023-24,IC2023_AY,24575,24575,1500,26075,26075,,,15808,4320,4120,TRUE,TRUE,80,,clean
433174,2023-24,IC2023_AY,19095,19095,1470,20565,20565,,,17256,15015,15015,TRUE,TRUE,80,,clean
433387,2023-24,IC2023_AY,8300,8300,200,8500,8500,,,8100,1000,4300,TRUE,TRUE,80,,clean
433420,2023-24,IC2023_AY,35465,35465,0,35465,35465,8150,3822,15113,5544,4788,TRUE,TRUE,100,,clean
433536,2023-24,IC2023_AY,13420,13420,,13420,13420,,,8928,6066,3033,TRUE,FALSE,60,,clean
433660,2023-24,IC2023_AY,6118,6118,1200,7318,7318,10914,5500,10914,5500,5500,TRUE,TRUE,100,,clean
434016,2023-24,IC2023_AY,5400,5400,1000,6400,6400,8000,3234,8000,3234,3234,TRUE,TRUE,100,,clean
434061,2023-24,IC2023_AY,4210,4210,1492,5702,5702,,,13979,6138,6138,TRUE,TRUE,80,,clean
434432,2023-24,IC2023_AY,16390,16390,750,17140,17140,,,12312,6048,6048,TRUE,TRUE,80,,clean
434441,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
434584,2023-24,IC2023_AY,5260,5260,800,6060,6060,13000,2730,13000,4610,4610,TRUE,TRUE,100,,clean
434672,2023-24,IC2023_AY,4380,7474,1430,5810,8904,,,15742,3678,3678,TRUE,TRUE,80,,clean
434751,2023-24,IC2023_AY,5250,5250,2200,7450,7450,7175,7875,7175,7875,7875,TRUE,TRUE,100,,clean
434900,2023-24,IC2023_AY,7630,7630,1600,9230,9230,,,5800,800,600,TRUE,TRUE,80,,clean
434937,2023-24,IC2023_AY,11100,11100,200,11300,11300,12500,2000,12500,2000,2000,TRUE,TRUE,100,,clean
435000,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
436304,2023-24,IC2023_AY,4079,4079,1300,5379,5379,,,11337,5924,5924,TRUE,TRUE,80,,clean
436553,2023-24,IC2023_AY,8575,8575,500,9075,9075,,,4000,4000,3500,TRUE,TRUE,80,,clean
436599,2023-24,IC2023_AY,19325,19325,0,19325,19325,,,9891,3114,3114,TRUE,TRUE,80,,clean
436614,2023-24,IC2023_AY,13500,13500,1000,14500,14500,7800,6812,13910,7366,4599,TRUE,TRUE,100,,clean
436818,2023-24,IC2023_AY,17462,17462,990,18452,18452,,,14764,4330,3988,TRUE,TRUE,80,,clean
436827,2023-24,IC2023_AY,17462,17462,990,18452,18452,,,14764,4330,3988,TRUE,TRUE,80,,clean
436836,2023-24,IC2023_AY,17472,17472,990,18462,18462,17498,4330,14764,4330,3988,TRUE,TRUE,100,,clean
437097,2023-24,IC2023_AY,9450,9450,240,9690,9690,,,6954,500,500,TRUE,TRUE,80,,clean
437103,2023-24,IC2023_AY,4221,4221,1300,5521,5521,,,9932,5190,5160,TRUE,TRUE,80,,clean
437750,2023-24,IC2023_AY,18310,18310,500,18810,18810,,,15113,4816,4060,TRUE,TRUE,80,,clean
438586,2023-24,IC2023_AY,13416,13416,1200,14616,14616,,,8057,1988,1785,TRUE,TRUE,80,,clean
438708,2023-24,IC2023_AY,4288,4288,1672,5960,5960,,,8925,4923,4923,TRUE,TRUE,80,,clean
438735,2023-24,IC2023_AY,16757,16757,1000,17757,17757,,,10556,9191,6132,TRUE,TRUE,80,,clean
439020,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
439190,2023-24,IC2023_AY,4914,4914,762,5676,5676,,,17868,3888,3750,TRUE,TRUE,80,,clean
439394,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
439446,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
439455,2023-24,IC2023_AY,21600,21600,562,22162,22162,,,9200,8472,5280,TRUE,TRUE,80,,clean
439701,2023-24,IC2023_AY,12480,12480,1218,13698,13698,,,11717,6286,4377,TRUE,TRUE,80,,clean
439738,2023-24,IC2023_AY,16167,16167,1203,17370,17370,,,10800,8100,4050,TRUE,TRUE,80,,clean
439783,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
439792,2023-24,IC2023_AY,14386,14386,1101,15487,15487,,,15300,5850,4095,TRUE,TRUE,80,,clean
